sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
431,1776876014272,543.0,681.0,2.58
432,1776876014284,543.0,680.0,2.58
433,1776876014294,548.0,675.0,2.58
434,1776876014305,547.0,633.0,2.58
435,1776876014316,541.0,639.0,2.58
436,1776876014327,545.0,632.0,2.58
437,1776876014338,542.0,587.0,2.58
438,1776876014349,543.0,593.0,2.58
439,1776876014360,547.0,583.0,2.58
440,1776876014371,541.0,573.0,2.58
441,1776876014382,544.0,567.0,2.58
442,1776876014393,547.0,563.0,2.58
443,1776876014404,541.0,554.0,2.58
444,1776876014415,539.0,558.0,2.58
445,1776876014425,544.0,556.0,2.58
446,1776876014437,549.0,540.0,2.58
447,1776876014448,542.0,548.0,2.58
448,1776876014458,545.0,543.0,2.58
449,1776876014469,543.0,517.0,2.58
450,1776876014481,545.0,529.0,2.58
451,1776876014491,547.0,522.0,2.58
452,1776876014502,544.0,517.0,2.58
453,1776876014514,539.0,507.0,2.58
454,1776876014524,543.0,507.0,2.58
455,1776876014535,548.0,480.0,2.58
456,1776876014546,540.0,493.0,2.58
457,1776876014557,542.0,490.0,2.58
458,1776876014568,542.0,465.0,2.58
459,1776876014579,572.0,478.0,2.58
460,1776876014590,598.0,475.0,2.58
461,1776876014601,569.0,454.0,2.58
462,1776876014612,390.0,472.0,2.58
463,1776876014623,376.0,468.0,2.58
464,1776876014634,478.0,461.0,2.58
465,1776876014645,541.0,456.0,2.58
466,1776876014656,616.0,457.0,2.58
467,1776876014667,619.0,446.0,2.58
468,1776876014678,616.0,456.0,2.58
469,1776876014689,592.0,455.0,2.58
470,1776876014701,580.0,452.0,2.58
471,1776876014712,566.0,446.0,2.58
472,1776876014722,557.0,450.0,2.58
473,1776876014733,561.0,439.0,2.58
474,1776876014744,560.0,447.0,2.58
475,1776876014755,554.0,444.0,2.58
476,1776876014766,553.0,440.0,2.58
477,1776876014777,551.0,439.0,2.58
478,1776876014788,554.0,435.0,2.58
479,1776876014799,558.0,436.0,2.58
480,1776876014810,557.0,436.0,2.58
481,1776876014821,553.0,426.0,2.58
482,1776876014832,553.0,433.0,2.58
483,1776876014843,554.0,423.0,2.58
484,1776876014854,541.0,425.0,2.58
485,1776876014865,531.0,426.0,2.58
486,1776876014876,524.0,426.0,2.58
487,1776876014887,525.0,426.0,2.58
488,1776876014898,528.0,422.0,2.58
489,1776876014909,524.0,415.0,2.58
490,1776876014920,533.0,423.0,2.58
491,1776876014931,534.0,424.0,2.58
492,1776876014942,536.0,408.0,2.58
493,1776876014953,537.0,425.0,2.58
494,1776876014964,538.0,426.0,2.58
495,1776876014975,542.0,397.0,2.58
496,1776876014986,545.0,416.0,2.58
497,1776876014997,544.0,412.0,2.58
498,1776876015008,542.0,409.0,2.58
499,1776876015019,542.0,410.0,2.58
